id,title,score,rank,year
https://dblp.org/rec/conf/popl/StovringL07,"A complete, co-inductive syntactic theory of sequential control and state.",0.0001905173332892631,1355.0,2007
https://dblp.org/rec/conf/popl/HofmannP95,Positive Subtyping.,0.00019051389593690532,1356.0,1995
https://dblp.org/rec/conf/pldi/KudlurM08,Orchestrating the execution of stream programs on multicore platforms.,0.0001904783603012384,1357.0,2008
https://dblp.org/rec/conf/oopsla/ChughHJ12,Dependent types for JavaScript.,0.00019040629321713157,1358.0,2012
https://dblp.org/rec/conf/pldi/RamalingamWFGS02,Deriving Specialized Program Analyses for Certifying Component-Client Conformance.,0.0001902529076527248,1359.0,2002
https://dblp.org/rec/conf/icfp/MarlowJS09,Runtime support for multicore Haskell.,0.0001901712286490456,1360.0,2009
https://dblp.org/rec/conf/icfp/BowmanA15,Noninterference for free.,0.00019015325160193496,1361.0,2015
https://dblp.org/rec/conf/icfp/Carlsson02,Monads for incremental computing.,0.00019010753678731646,1362.0,2002
https://dblp.org/rec/conf/popl/PinterP91,Program Optimization and Parallelization Using Idioms.,0.0001900560796831555,1363.0,1991
https://dblp.org/rec/conf/popl/0008E14,Counter-factual typing for debugging type errors.,0.00019005550244279636,1364.0,2014
https://dblp.org/rec/conf/icfp/AhmedFM05,A step-indexed model of substructural state.,0.00019001607244250752,1365.0,2005
https://dblp.org/rec/conf/popl/Lafont90,Interaction Nets.,0.0001899924835197925,1366.0,1990
https://dblp.org/rec/conf/pldi/CauligiSJBWRGBJ19,FaCT: a DSL for timing-sensitive computation.,0.00018997382197489155,1367.0,2019
https://dblp.org/rec/conf/pldi/PhothilimthanaJSTCB14,Chlorophyll: synthesis-aided compiler for low-power spatial architectures.,0.0001898597560316947,1368.0,2014
https://dblp.org/rec/conf/oopsla/ArnoldVY08,QVM: an efficient runtime for detecting defects in deployed systems.,0.00018985418439745433,1369.0,2008
https://dblp.org/rec/conf/popl/LagoP13,The geometry of types.,0.00018985019871916534,1370.0,2013
https://dblp.org/rec/conf/pldi/BurgerD96,Printing Floating-Point Numbers Quickly and Accurately.,0.00018982364762928558,1371.0,1996
https://dblp.org/rec/conf/popl/HurNDV13,The power of parameterization in coinductive proof.,0.0001897304376988355,1372.0,2013
https://dblp.org/rec/conf/pldi/BlellochC99,On Bounding Time and Space for Multiprocessor Garbage Collection.,0.00018969843423535977,1373.0,1999
https://dblp.org/rec/conf/icfp/SwamyGLH11,Lightweight monadic programming in ML.,0.00018962073746234726,1374.0,2011
https://dblp.org/rec/journals/pacmpl/HolikJLRV18,String constraints with concatenation and transducers solved efficiently.,0.00018954868952298772,1375.0,2018
https://dblp.org/rec/journals/pacmpl/BatzKKMN19,Quantitative separation logic: a logic for reasoning about probabilistic pointer programs.,0.00018937541929427224,1376.0,2019
https://dblp.org/rec/conf/pldi/GoffKT91,Practical Dependence Testing.,0.00018931422266801196,1377.0,1991
https://dblp.org/rec/conf/oopsla/PolitzMMWPLCK13,Python: the full monty.,0.00018919004849771121,1378.0,2013
https://dblp.org/rec/conf/icfp/AriolaHS04,A type-theoretic foundation of continuations and prompts.,0.00018912795055613075,1379.0,2004
https://dblp.org/rec/conf/oopsla/Kaehler86,Virtual Memory on a Narrow Machine for an Object-Oriented Language.,0.00018907891106142717,1380.0,1986
https://dblp.org/rec/conf/oopsla/ShankarAB08,Jolt: lightweight dynamic analysis and removal of object churn.,0.0001890040290070277,1381.0,2008
https://dblp.org/rec/conf/popl/GulwaniJ07,Program verification as probabilistic inference.,0.0001889919760665661,1382.0,2007
https://dblp.org/rec/conf/popl/KoskinenPH10,Coarse-grained transactions.,0.00018893543162663384,1383.0,2010
https://dblp.org/rec/conf/popl/BartheFGSSB14,Probabilistic relational verification for cryptographic implementations.,0.00018882313263948272,1384.0,2014
https://dblp.org/rec/conf/oopsla/BergerZM02,Reconsidering custom memory allocation.,0.0001887787712902585,1385.0,2002
https://dblp.org/rec/conf/oopsla/ZhaoSZWLS09,Allocation wall: a limiting factor of Java applications on emerging multi-core platforms.,0.00018872265409768048,1386.0,2009
https://dblp.org/rec/conf/popl/Tofte92,Principal Signatures for Higher-Order Program Modules.,0.00018869776118392125,1387.0,1992
https://dblp.org/rec/conf/popl/AngiuliHW17,Computational higher-dimensional type theory.,0.00018850802066667442,1388.0,2017
https://dblp.org/rec/conf/oopsla/Graube89,Metaclass Compatibility.,0.0001884687609686125,1389.0,1989
https://dblp.org/rec/journals/pacmpl/TimanySKB18,A logical relation for monadic encapsulation of state: proving contextual equivalences in the presence of runST.,0.00018843343330105335,1390.0,2018
https://dblp.org/rec/conf/pldi/DimitrovRVK14,Commutativity race detection.,0.00018836285276294893,1391.0,2014
https://dblp.org/rec/conf/icfp/DisneyFM11,Temporal higher-order contracts.,0.00018831543321949737,1392.0,2011
https://dblp.org/rec/conf/icfp/YuS04,Verification of safety properties for concurrent assembly code.,0.00018829900291544112,1393.0,2004
https://dblp.org/rec/conf/pldi/GulwaniT06,Combining abstract interpreters.,0.00018828645173236443,1394.0,2006
https://dblp.org/rec/conf/pldi/MarletCB99,Efficient Incremental Run-Time Specialization for Free.,0.00018818187839001892,1395.0,1999
https://dblp.org/rec/conf/pldi/CheungSM13,Optimizing database-backed applications with query synthesis.,0.0001881717468929732,1396.0,2013
https://dblp.org/rec/conf/oopsla/YangBFSM11,Why nothing matters: the impact of zeroing.,0.00018816518117962372,1397.0,2011
https://dblp.org/rec/conf/pldi/WagnerMGH94,Accurate Static Estimators for Program Optimization.,0.00018808919302220316,1398.0,1994
https://dblp.org/rec/conf/oopsla/TakikawaSDTF12,Gradual typing for first-class classes.,0.00018808231656408057,1399.0,2012
https://dblp.org/rec/conf/popl/GotsmanCPV09,Proving that non-blocking algorithms don't block.,0.00018804531322790663,1400.0,2009
https://dblp.org/rec/conf/popl/AtkeyGJ14,A relationally parametric model of dependent type theory.,0.00018794950837141248,1401.0,2014
https://dblp.org/rec/conf/popl/ChatterjeeGST93,Automatic Array Alignment in Data-Parallel Programs.,0.00018757639071786692,1402.0,1993
https://dblp.org/rec/journals/pacmpl/CockxA18,Elaborating dependent (co)pattern matching.,0.00018751104281800545,1403.0,2018
https://dblp.org/rec/conf/pldi/DhurjatiKA06,SAFECode: enforcing alias analysis for weakly typed languages.,0.00018749455201972064,1404.0,2006
https://dblp.org/rec/conf/icfp/Sozeau07,Program-ing finger trees in Coq.,0.00018743271566067413,1405.0,2007
https://dblp.org/rec/conf/pldi/FriedmanBWBP20,"NVTraverse: in NVRAM data structures, the destination is more important than the journey.",0.00018742364485648395,1406.0,2020
https://dblp.org/rec/conf/oopsla/Miranda87,BrouHaHa - A Portable Smalltalk Interpreter.,0.00018733304248760656,1407.0,1987
https://dblp.org/rec/conf/popl/Adl-TabatabaiG93,Evicted Variables and the Interaction of Global Register Allocation and Symbolic Debugging.,0.00018725236297937827,1408.0,1993
https://dblp.org/rec/conf/popl/HoborV13,The ramifications of sharing in data structures.,0.00018707464556519328,1409.0,2013
https://dblp.org/rec/conf/popl/GuptaR06,Simplifying reductions.,0.00018705019004664785,1410.0,2006
https://dblp.org/rec/conf/popl/Bruce93,Safe Type Checking in a Statically-Typed Object-Oriented Programming Language.,0.00018696918750882516,1411.0,1993
https://dblp.org/rec/conf/icfp/AngiuliMLH14,Homotopical patch theory.,0.00018696541923510001,1412.0,2014
https://dblp.org/rec/conf/icfp/SkalkaS00,Static enforcement of security with types.,0.00018693007379347022,1413.0,2000
https://dblp.org/rec/conf/popl/TuronW11,A separation logic for refining concurrent objects.,0.00018688156197711124,1414.0,2011
https://dblp.org/rec/conf/oopsla/SteyaertLMD96,Reuse Contracts: Managing the Evolution of Reusable Assets.,0.00018679309492382798,1415.0,1996
https://dblp.org/rec/conf/popl/AlurG00,Modular Refinement of Hierarchic Reactive Machines.,0.00018677802197507732,1416.0,2000
https://dblp.org/rec/conf/pldi/PughW92,Eliminating False Data Dependences using the Omega Test.,0.00018674894577694275,1417.0,1992
https://dblp.org/rec/conf/popl/WandS99,Constraint Systems for Useless Variable Elimination.,0.00018670608423549678,1418.0,1999
https://dblp.org/rec/conf/oopsla/ViroliN00,Parametric polymorphism in Java: an approach to translation based on reflective features.,0.00018665779593313669,1419.0,2000
https://dblp.org/rec/conf/pldi/KulkarniNPSP11,Exploiting the commutativity lattice.,0.00018660025585328906,1420.0,2011
https://dblp.org/rec/conf/oopsla/AuerbachBCR10,Lime: a Java-compatible and synthesizable language for heterogeneous architectures.,0.0001864767653095159,1421.0,2010
https://dblp.org/rec/conf/popl/Thielecke03,From control effects to typed continuation passing.,0.0001864759951138761,1422.0,2003
https://dblp.org/rec/conf/pldi/DhulipalaBS19,Low-latency graph streaming using compressed purely-functional trees.,0.000186307492748595,1423.0,2019
https://dblp.org/rec/conf/icfp/Frisch06,OCaml + XDuce.,0.0001861456415829144,1424.0,2006
https://dblp.org/rec/conf/pldi/TorreMP09,Analyzing recursive programs using a fixed-point calculus.,0.0001860634652165389,1425.0,2009
https://dblp.org/rec/conf/popl/PodelskiR05,Transition predicate abstraction and fair termination.,0.0001859365630511016,1426.0,2005
https://dblp.org/rec/conf/pldi/AikenN88,Optimal Loop Parallelization.,0.00018588346146577184,1427.0,1988
https://dblp.org/rec/conf/oopsla/BrechtALP01,Controlling Garbage Collection and Heap Growth to Reduce the Execution Time of Java Applications.,0.00018586542076302106,1428.0,2001
https://dblp.org/rec/conf/pldi/NandiWAWDGT20,Synthesizing structured CAD models with equality saturation and inverse transformations.,0.00018585304391267475,1429.0,2020
https://dblp.org/rec/conf/oopsla/BakDFMU98,The New Crop of Java Virtual Machines (Panel).,0.00018585228367644537,1430.0,1998
https://dblp.org/rec/conf/icfp/CastagnaX11,Set-theoretic foundation of parametric polymorphism and subtyping.,0.00018582705834861637,1431.0,2011
https://dblp.org/rec/conf/icfp/Chargueraud11,Characteristic formulae for the verification of imperative programs.,0.00018573743199382157,1432.0,2011
https://dblp.org/rec/journals/pacmpl/ZhangYBKSA18,GraphIt: a high-performance graph DSL.,0.0001857075947748683,1433.0,2018
https://dblp.org/rec/conf/popl/NielsonN94,Higher-Order Concurrent Programs with Finite Communication Topology.,0.0001856601560034378,1434.0,1994
https://dblp.org/rec/conf/popl/BouajjaniEGH17,On verifying causal consistency.,0.00018565165462219982,1435.0,2017
https://dblp.org/rec/conf/oopsla/DayGLM95,Subtypes vs. Where Clauses: Constraining Parametric Polymorphism.,0.0001856126525254592,1436.0,1995
https://dblp.org/rec/conf/pldi/KamilCIS16,Verified lifting of stencil computations.,0.00018554002853998699,1437.0,2016
https://dblp.org/rec/conf/pldi/GotsmanBCS07,Thread-modular shape analysis.,0.00018551210011331438,1438.0,2007
https://dblp.org/rec/conf/icfp/Hinze04,Generics for the masses.,0.00018545801919685667,1439.0,2004
https://dblp.org/rec/conf/pldi/YaghmazadehKDC16,Synthesizing transformations on hierarchically structured data.,0.00018545170058046414,1440.0,2016
https://dblp.org/rec/conf/pldi/LiangN11,Scaling abstraction refinement via pruning.,0.00018543056514884094,1441.0,2011
https://dblp.org/rec/conf/popl/JonesM79,Flow Analysis and Optimization of Lisp-Like Structures.,0.00018536697100812684,1442.0,1979
https://dblp.org/rec/conf/icfp/LammelJ05,Scrap your boilerplate with class: extensible generic functions.,0.00018521453483767806,1443.0,2005
https://dblp.org/rec/conf/popl/SwamyFRBCSB14,Gradual typing embedded securely in JavaScript.,0.00018514023128489096,1444.0,2014
https://dblp.org/rec/journals/pacmpl/NandiWPBGT18,Functional programming for compiling and decompiling computer-aided design.,0.00018513652237960187,1445.0,2018
https://dblp.org/rec/conf/pldi/PanHA10,Composing parallel software efficiently with lithe.,0.00018513605010015167,1446.0,2010
https://dblp.org/rec/conf/pldi/Krall94,Improving Semi-static Branch Prediction by Code Replication.,0.0001851030144915186,1447.0,1994
https://dblp.org/rec/journals/pacmpl/AlbarghouthiDDN17,FairSquare: probabilistic verification of program fairness.,0.00018507002944964548,1448.0,2017
https://dblp.org/rec/conf/oopsla/FahndrichX07,Establishing object invariants with delayed types.,0.00018483460181042535,1449.0,2007
https://dblp.org/rec/conf/popl/JonesRT85,Matchmaker: An Interface Specification Language for Distributed Processing.,0.00018475650860861936,1450.0,1985
https://dblp.org/rec/journals/pacmpl/WandCGC18,Contextual equivalence for a probabilistic language with continuous random variables and recursion.,0.0001846713656022708,1451.0,2018
https://dblp.org/rec/conf/pldi/SiekL05,Essential language support for generic programming.,0.00018458615974348532,1452.0,2005
https://dblp.org/rec/conf/popl/Leivant93,Stratified Functional Programs and Computational Complexity.,0.000184580956398278,1453.0,1993
https://dblp.org/rec/conf/pldi/ZhangGG06,Pruning dynamic slices with confidence.,0.0001844402655193807,1454.0,2006
https://dblp.org/rec/conf/pldi/HurNRS14,Slicing probabilistic programs.,0.0001844058915632161,1455.0,2014
https://dblp.org/rec/conf/popl/BhargavanFG10,Modular verification of security protocol code by typing.,0.00018433125793826925,1456.0,2010
https://dblp.org/rec/conf/popl/ReisS06,Specifying C++ concepts.,0.00018432340658495469,1457.0,2006
https://dblp.org/rec/journals/pacmpl/MaengCL17,Alpaca: intermittent execution without checkpoints.,0.00018430322087444024,1458.0,2017
https://dblp.org/rec/conf/pldi/ChaudhuriS10,Smooth interpretation.,0.00018422249053733184,1459.0,2010
https://dblp.org/rec/conf/oopsla/AgrawalDL91,Static Type Checking of Multi-Methods.,0.00018419322054598808,1460.0,1991
https://dblp.org/rec/conf/popl/RubinBC02,An efficient profile-analysis framework for data-layout optimizations.,0.00018411877879593517,1461.0,2002
https://dblp.org/rec/conf/oopsla/JoK11,Enhancing locality for recursive traversals of recursive structures.,0.00018410494980520078,1462.0,2011
https://dblp.org/rec/conf/icfp/GuillemetteM08,A type-preserving compiler in Haskell.,0.00018406161664565106,1463.0,2008
https://dblp.org/rec/conf/popl/TakikawaFGNVF16,Is sound gradual typing dead?,0.0001839843677412292,1464.0,2016
https://dblp.org/rec/conf/oopsla/BoisSEE13,Bottle graphs: visualizing scalability bottlenecks in multi-threaded applications.,0.0001839208745322538,1465.0,2013
https://dblp.org/rec/conf/pldi/ElwazeerAKSB13,Scalable variable and data type detection in a binary rewriter.,0.00018385232664851615,1466.0,2013
https://dblp.org/rec/conf/icfp/StampoulisS10,VeriML: typed computation of logical terms inside a language with effects.,0.00018381283740183472,1467.0,2010
https://dblp.org/rec/conf/popl/QadeerRR04,Summarizing procedures in concurrent programs.,0.00018361609896412238,1468.0,2004
https://dblp.org/rec/conf/pldi/FengSVXN06,Modular verification of assembly code with stack-based control abstractions.,0.00018361544074024395,1469.0,2006
https://dblp.org/rec/conf/pldi/KermanyP06,"The Compressor: concurrent, incremental, and parallel compaction.",0.00018355897671026733,1470.0,2006
https://dblp.org/rec/journals/pacmpl/LampropoulosPP18,Generating good generators for inductive relations.,0.00018350034928633728,1471.0,2018
https://dblp.org/rec/conf/pldi/ChenWAF03,A provably sound TAL for back-end optimization.,0.00018347607855910618,1472.0,2003
https://dblp.org/rec/conf/pldi/WangHR18,PMAF: an algebraic framework for static analysis of probabilistic programs.,0.0001833994184905472,1473.0,2018
https://dblp.org/rec/conf/popl/Selke89,A Rewriting Semantics for Program Dependence Graphs.,0.00018339071124973575,1474.0,1989
https://dblp.org/rec/conf/pldi/AllenJ88,"Compiling C for Vectorization, Parallelization, and Inline Expansion.",0.0001833343718101997,1475.0,1988
https://dblp.org/rec/conf/pldi/PerezR11,Separation logic + superposition calculus = heap theorem prover.,0.00018332536355034022,1476.0,2011
https://dblp.org/rec/conf/pldi/DilligDA12,Automated error diagnosis using abductive inference.,0.00018326463297264434,1477.0,2012
https://dblp.org/rec/conf/popl/Hoover86,Dynamically Bypassing Copy Rule Chains in Attribute Grammars.,0.0001831739419313322,1478.0,1986
https://dblp.org/rec/conf/popl/BocchinoHHAAWS11,Safe nondeterminism in a deterministic-by-default parallel language.,0.00018308150842162617,1479.0,2011
https://dblp.org/rec/conf/popl/FriedmanW80,An Indeterminate Constructor for Applicative Programming.,0.00018296038740108546,1480.0,1980
https://dblp.org/rec/conf/popl/ChenH97,Rolling Your Own MADT - A Connection Between Linear Types and Monads.,0.00018286107367509013,1481.0,1997
https://dblp.org/rec/conf/popl/PetrankR02,The hardness of cache conscious data placement.,0.00018282485527449272,1482.0,2002
https://dblp.org/rec/conf/popl/Pichon-Pharabod16,A concurrency semantics for relaxed atomics that permits optimisation and avoids thin-air executions.,0.00018260637064523532,1483.0,2016
https://dblp.org/rec/conf/popl/SimeonW03,The essence of XML.,0.00018260429604095808,1484.0,2003
https://dblp.org/rec/conf/popl/BrutschyD0V17,"Serializability for eventual consistency: criterion, analysis, and applications.",0.0001825524133414015,1485.0,2017
https://dblp.org/rec/conf/pldi/AbdullaACDHRR17,Flatten and conquer: a framework for efficient analysis of string constraints.,0.00018247473769972456,1486.0,2017
https://dblp.org/rec/conf/pldi/ParkSR15,KJS: a complete formal semantics of JavaScript.,0.0001823817633040775,1487.0,2015
https://dblp.org/rec/conf/icfp/GonthierZND11,How to make ad hoc proof automation less ad hoc.,0.0001821549046770276,1488.0,2011
https://dblp.org/rec/conf/pldi/MemarianMLNCWS16,Into the depths of C: elaborating the de facto standards.,0.00018211576358725443,1489.0,2016
https://dblp.org/rec/conf/oopsla/PaiP16,A compiler for throughput optimization of graph algorithms on GPUs.,0.0001820480695667967,1490.0,2016
https://dblp.org/rec/conf/pldi/KangHMGZV15,A formal C memory model supporting integer-pointer casts.,0.00018195792801020124,1491.0,2015
https://dblp.org/rec/conf/popl/Pous15,Symbolic Algorithms for Language Equivalence and Kleene Algebra with Tests.,0.0001818742910918987,1492.0,2015
https://dblp.org/rec/journals/pacmpl/ProtzenkoZRRWBD17,Verified low-level programming embedded in F.,0.0001816763619130178,1493.0,2017
https://dblp.org/rec/journals/pacmpl/DaraisLNH17,Abstracting definitional interpreters (functional pearl).,0.00018160207725338116,1494.0,2017
https://dblp.org/rec/journals/pacmpl/WillseyNWFTP21,egg: Fast and extensible equality saturation.,0.00018152699765109856,1495.0,2021
https://dblp.org/rec/conf/oopsla/BalK93,Object Distribution in Orca using Compile-Time and Run-Time Techniques.,0.00018148533061283274,1496.0,1993
https://dblp.org/rec/conf/popl/Krishnaswami09,Focusing on pattern matching.,0.0001814129654309706,1497.0,2009
https://dblp.org/rec/conf/oopsla/FeldthausM13,Semi-automatic rename refactoring for JavaScript.,0.00018128985595975485,1498.0,2013
https://dblp.org/rec/conf/pldi/HalbwachsP08,Discovering properties about arrays in simple programs.,0.0001811464733829945,1499.0,2008
https://dblp.org/rec/conf/popl/LahiriQ06,Verifying properties of well-founded linked lists.,0.00018108510291289803,1500.0,2006
https://dblp.org/rec/conf/icfp/FluetW01,Contification Using Dominators.,0.00018103231804459215,1501.0,2001
https://dblp.org/rec/conf/pldi/ColbyGJ98,Automatically Closing Open Reactive Programs.,0.0001810293059224224,1502.0,1998
https://dblp.org/rec/conf/oopsla/OssherKHKK95,Subject-Oriented Composition Rules.,0.0001810025721004816,1503.0,1995
https://dblp.org/rec/conf/icfp/XiH01,A Dependently Typed Assembly Language.,0.00018098281093594618,1504.0,2001
https://dblp.org/rec/conf/pldi/TaubeLMPSSWW18,Modularity for decidability of deductive verification with applications to distributed systems.,0.00018090860534835035,1505.0,2018
https://dblp.org/rec/conf/popl/Edelson92,A Mark-and-Sweep Collector for C++.,0.00018090435392100767,1506.0,1992
https://dblp.org/rec/conf/pldi/LattnerA05,Automatic pool allocation: improving performance by controlling data structure layout in the heap.,0.00018071588123019214,1507.0,2005
https://dblp.org/rec/conf/pldi/HuangZD13,CLAP: recording local executions to reproduce concurrency failures.,0.00018070570621718068,1508.0,2013
https://dblp.org/rec/conf/popl/AhmanHMMPPRS17,Dijkstra monads for free.,0.00018068035711149574,1509.0,2017
https://dblp.org/rec/conf/icfp/SasanoHTO00,Make it practical: a generic linear-time algorithm for solving maximum-weightsum problems.,0.00018055012189248853,1510.0,2000
https://dblp.org/rec/conf/pldi/RamseyH92,A Retargetable Debugger.,0.00018055008923322614,1511.0,1992
https://dblp.org/rec/conf/icfp/Huch99,Verification of Erlang Programs using Abstract Interpretation and Model Mhecking.,0.00018052355076097375,1512.0,1999
https://dblp.org/rec/journals/pacmpl/ChalupaCPSV18,Data-centric dynamic partial order reduction.,0.00018050842784179721,1513.0,2018
https://dblp.org/rec/conf/popl/Vardi88,A Temporal Fixpoint Calculus.,0.0001804787264742509,1515.0,1988
https://dblp.org/rec/conf/popl/JohnsonF85,A Meta-Language and System for Nonlocal Incremental Attribute Evaluation in Language-Based Editors.,0.0001804787264742509,1515.0,1985
https://dblp.org/rec/journals/pacmpl/Hirschowitz19,Familial monads and structural operational semantics.,0.0001804787264742509,1515.0,2019
https://dblp.org/rec/conf/popl/AtigBBM10,On the verification problem for weak memory models.,0.00018047582377848096,1517.0,2010
https://dblp.org/rec/conf/popl/Zosel73,A Parallel Approach to Compilation.,0.00018037820735212118,1518.0,1973
https://dblp.org/rec/conf/icfp/PouillardP10,A fresh look at programming with names and binders.,0.00018037053461743367,1519.0,2010
https://dblp.org/rec/conf/popl/Tate13,The sequential semantics of producer effect systems.,0.00018020714846857597,1520.0,2013
https://dblp.org/rec/conf/pldi/PingaliB95,APT: A Data Structure for Optimal Control Dependence Computation.,0.00018014579302531972,1521.0,1995
https://dblp.org/rec/conf/icfp/LeagueST99,Representing Java Classes in a Typed Intermediate Language.,0.0001801297528366189,1522.0,1999
https://dblp.org/rec/conf/pldi/Horwitz90,Identifying the Semantic and Textual Differences Between Two Versions of a Program.,0.0001800948231288015,1523.0,1990
https://dblp.org/rec/conf/popl/TahaN03,Environment classifiers.,0.0001800474263683638,1524.0,2003
https://dblp.org/rec/conf/popl/BogdanasR15,K-Java: A Complete Semantics of Java.,0.00018001151231580512,1525.0,2015
https://dblp.org/rec/conf/pldi/ShachamVY09,Chameleon: adaptive selection of collections.,0.00017995759307489896,1526.0,2009
https://dblp.org/rec/conf/popl/FeigenKCX94,The Revival Transformation.,0.0001799162884556769,1527.0,1994
https://dblp.org/rec/conf/popl/CicekBG0H17,Relational cost analysis.,0.00017987562714408815,1528.0,2017
https://dblp.org/rec/conf/popl/MadhusudanQS12,Recursive proofs for inductive tree data-structures.,0.00017981529332922929,1529.0,2012
https://dblp.org/rec/conf/popl/AcarBH02,Adaptive functional programming.,0.00017981523263453918,1530.0,2002
https://dblp.org/rec/conf/pldi/KrishnaPSW20,Verifying concurrent search structure templates.,0.0001798098493380573,1531.0,2020
https://dblp.org/rec/conf/icfp/WalkerMLRA06,Static typing for a faulty lambda calculus.,0.00017964486486306708,1532.0,2006
https://dblp.org/rec/conf/pldi/CostanzoSG16,End-to-end verification of information-flow security for C and assembly programs.,0.00017963410342617167,1533.0,2016
https://dblp.org/rec/conf/oopsla/WeinandGM88,ET++ - An Object-Oriented Application Framework in C++.,0.00017959159449173811,1534.0,1988
https://dblp.org/rec/conf/pldi/KruijfSJ12,Static analysis and compiler design for idempotent processing.,0.00017951091271568894,1535.0,2012
https://dblp.org/rec/conf/pldi/GreenmanMT14,Getting F-bounded polymorphism into shape.,0.00017937998496099074,1536.0,2014
https://dblp.org/rec/journals/pacmpl/WangDS17,Synthesis of data completion scripts using finite tree automata.,0.0001791975950634,1537.0,2017
https://dblp.org/rec/conf/pldi/QuinonesMSMGT05,Mitosis compiler: an infrastructure for speculative threading based on pre-computation slices.,0.0001791843593668192,1538.0,2005
https://dblp.org/rec/conf/popl/MelliesZ15,Functors are Type Refinement Systems.,0.00017904619118184665,1539.0,2015
https://dblp.org/rec/conf/icfp/LuthG02,Composing monads using coproducts.,0.00017902916079834083,1540.0,2002
https://dblp.org/rec/journals/pacmpl/0001VW17,Normalization by evaluation for sized dependent types.,0.00017901122400022069,1541.0,2017
https://dblp.org/rec/journals/pacmpl/SergeyNJ0TH19,Safer smart contract programming with Scilla.,0.00017894848471854878,1542.0,2019
https://dblp.org/rec/conf/pldi/GulwaniKT11,Synthesizing geometry constructions.,0.00017888160405815247,1543.0,2011
https://dblp.org/rec/conf/oopsla/DanforthF94,Reflections on Metaclass Rorgramming in SOM.,0.00017882550795408024,1544.0,1994
https://dblp.org/rec/conf/oopsla/PavlinovicKW14,Finding minimum type error sources.,0.00017876923358174795,1545.0,2014
https://dblp.org/rec/conf/popl/KonnovLVW17,A short counterexample property for safety and liveness verification of fault-tolerant distributed algorithms.,0.00017876660712637445,1546.0,2017
https://dblp.org/rec/conf/icfp/WeirichHE13,System FC with explicit kind equality.,0.00017875992783925263,1547.0,2013
https://dblp.org/rec/conf/pldi/MaiyaKM14,Race detection for Android applications.,0.0001787532631697369,1548.0,2014
https://dblp.org/rec/conf/popl/DreyerHCK07,Modular type classes.,0.00017864698129300654,1549.0,2007
https://dblp.org/rec/conf/pldi/OTooleG89,Type Reconstruction with First-Class Polymorphic Values.,0.00017860384855126387,1550.0,1989
https://dblp.org/rec/conf/oopsla/BoyapatiLSMR03,Lazy modular upgrades in persistent object stores.,0.0001785120888929223,1551.0,2003
https://dblp.org/rec/conf/pldi/BakerH02,Maya: Multiple-Dispatch Syntax Extension in Java.,0.00017850338224085637,1552.0,2002
https://dblp.org/rec/conf/icfp/HicksMN97,The Measured Cost of Copying Garbage Collection Mechanisms.,0.0001784733422759828,1553.0,1997
https://dblp.org/rec/conf/oopsla/BiermanMT07,Lost in translation: formalizing proposed extensions to c#.,0.00017847113720919478,1554.0,2007
https://dblp.org/rec/conf/oopsla/ChenR07,Mop: an efficient and generic runtime verification framework.,0.0001784604012770233,1555.0,2007
https://dblp.org/rec/journals/pacmpl/FowlerLMD19,Exceptional asynchronous session types: session types without tiers.,0.00017843930082856734,1556.0,2019
https://dblp.org/rec/conf/pldi/ZhangMGNY14,On abstraction refinement for program analyses in Datalog.,0.00017839360799923974,1557.0,2014
https://dblp.org/rec/conf/popl/ChenLK06,Compiler-directed channel allocation for saving power in on-chip networks.,0.0001783063290330234,1558.0,2006
https://dblp.org/rec/conf/pldi/PrountzosMP15,Synthesizing parallel graph programs via automated planning.,0.00017825421417249281,1559.0,2015
https://dblp.org/rec/journals/pacmpl/ChouKA18,Format abstraction for sparse tensor algebra compilers.,0.00017824547262068225,1560.0,2018
https://dblp.org/rec/journals/pacmpl/ScalasY19,Less is more: multiparty session types revisited.,0.00017809678419557256,1561.0,2019
https://dblp.org/rec/conf/popl/ShaoSTP02,A type system for certified binaries.,0.00017807247744727246,1562.0,2002
https://dblp.org/rec/conf/pldi/DavidY14,Tracelet-based code search in executables.,0.00017806814386871504,1563.0,2014
https://dblp.org/rec/conf/oopsla/MisailovicCAQR14,Chisel: reliability- and accuracy-aware optimization of approximate computational kernels.,0.00017801520985305947,1564.0,2014
https://dblp.org/rec/conf/popl/ChinDNQ08,Enhancing modular OO verification with separation logic.,0.0001779910945623951,1565.0,2008
https://dblp.org/rec/conf/oopsla/SmithC08,Java type inference is broken: can we fix it?,0.00017798170006578666,1566.0,2008
https://dblp.org/rec/conf/pldi/FlanaganF10,Adversarial memory for detecting destructive races.,0.00017798127355978904,1567.0,2010
https://dblp.org/rec/conf/icfp/OwensF06,From structures and functors to modules and units.,0.0001777536703497136,1568.0,2006
https://dblp.org/rec/conf/popl/ReppyX07,Specialization of CML message-passing primitives.,0.00017774950465649004,1569.0,2007
https://dblp.org/rec/conf/popl/KleinCDEFFMRTF12,Run your research: on the effectiveness of lightweight mechanization.,0.00017773646233709564,1570.0,2012
https://dblp.org/rec/conf/pldi/HertzFB05,Garbage collection without paging.,0.00017772257717498885,1571.0,2005
https://dblp.org/rec/conf/popl/Cooper85,Analyzing Aliases of Reference Formal Parameters.,0.00017763577314032497,1572.0,1985
https://dblp.org/rec/conf/popl/AlbarghouthiDG16,Maximal specification synthesis.,0.00017739277708431444,1573.0,2016
